made,4
maglan,1
mail,12
maintains,2
major,12
majority,2
majors,1
make,7
maker,3
making,10
mako,1
malware,2
management,4
manchester,1
manipulation,1
manufacturing,2
many,4
march,9
marchin,1
margins,3
marjo,1
marke,1
market,40
marketresearch,1
markets,17
marketsbp,1
marketsshire,2
marketwatch,1
marks,2
marriage,1
martin,1
mas,2
massive,2
mastered,3
mat,1
matter,1
matthey,5
may,20
maybe,5
mbly,2
mcd,2
mcdonalds,1
mcfarlane,1
mcp,1
means,5
meantime,2
media,2
mediacityuk,2
medically,2
medimmune,1
medium,1
meet,2
meeting,1
meets,2
megaas,1
megadeals,1
meggitt,2
meltdown,3
members,1
memo,2
men,1
merchant,1
merchants,1
merged,2
merger,22
merkels,1
metal,2
metals,3
metalszinc,2
mettlertoledo,1
mflx,1
mg,2
michael,1
micron,2
microsoft,2
mid,3
middle,2
might,13
miguel,1
mike,2
military,2
milk,2
mill,1
millercoors,2
million,17
min,10
mind,1
miners,2
mini,2
mining,3
minister,2
mins,2
minute,5
miracle,1
mismanagement,1
miss,2
missed,2
misses,5
mitk,1
mixed,3
mizuho,2
mkt,4
mln,10
mm,2
mobile,1
mode,2
model,36
modelx,2
moment,3
momentum,8
momo,1
monday,9
mondi,2
money,8
month,9
monthly,3
months,3
mood,1
morgan,3
morning,20
morris,1
morrisons,13
mortgage,2
mos,1
moteltan,1
motiva,2
motors,7
mount,2
mountain,2
mouth,1
movantik,4
move,24
moved,2
movement,3
movers,2
moves,8
movewill,1
moving,13
mpwr,1
mr,4
mrkt,2
ms,3
msft,7
mt,1
mtd,1
mtnoy,1
mu,4
much,11
mugatushair,1
mulling,2
mulls,2
multi,1
multiasset,2
must,5
musthave,2
mutual,3
mww,2
mxwl,1
mylan,1
mylans,1
name,2
names,9
nand,1
nasdaq,2
nasdboy,1
national,1
naturalgas,1
navb,1
nbcuniversal,2
nbl,1
nd,3
ndquarter,1
ndx,4
near,20
nearing,2
nearly,4
nears,1
necessary,1
need,2
needs,10
neeeeds,1
negative,1
neighbouring,2
nem,2
neon,1
nervous,2
net,5
netapp,1
netflix,2
networks,1
neutral,5
new,73
news,11
newsmorrisons,1
newswolseley,1
next,28
nflx,17
ngl,1
nibbling,2
nice,31
nicely,6
nickel,2
night,1
nihd,1
nikkei,1
nine,1
nish,2
nke,3
noc,1
nod,2
nok,1
nomura,1
noncore,2
norske,2
north,3
norway,2
notable,3
note,2
nothing,2
noticed,1
nov,1
novartis,4
november,2
nowwill,1
nps,5
nq,1
nqf,1
nr,1
nsm,1
ntap,3
ntls,1
nuan,1
nugt,2
numbers,5
nvda,1
nvestor,1
nya,1
nyse,3
nyseba,1
obj,1
obvious,1
ocbc,1
ocn,1
ocwen,1
odays,1
ofcom,2
offer,17
offers,6
office,2
officer,4
ofix,1
oh,1
oi,2
oil,15
oils,1
okays,1
old,2
omes,1
omnis,2
one,22
onemain,2
ong,1
online,2
ont,1
ontinues,1
onty,1
ooks,1
opec,1
open,8
opened,1
opens,2
opensource,2
operating,4
operational,2
opinion,1
opportunity,1
opposite,1
opt,1
optimism,2
optimistic,2
option,5
options,6
orcl,2
order,4
orders,2
ore,2
origin,2
orphan,1
osur,1
otherwise,2
ouch,1
outcome,1
outflows,1
outlining,2
outlook,7
outpacing,1
outperform,12
outperforms,2
output,1
outside,1
overbought,8
overhead,2
overproduction,1
oversold,12
overvalued,2
overweight,2
owner,5
ownership,2
pace,3
packs,2
pad,2
painful,2
panel,1
panic,2
parent,2
pares,2
parser,2
part,5
parties,1
partner,3
partnered,1
partners,4
party,4
passenger,1
passengers,3
passive,1
past,1
patent,1
patient,2
pattern,10
paul,4
pay,14
paying,2
payout,4
pays,3
pc,4
pcln,5
pct,10
pds,1
peace,2
pearson,6
penalties,2
penny,2
pension,2
pensions,1
people,2
per,2
percen,3
percent,13
period,2
perkins,2
peroni,3
perrigo,2
persimmon,4
perspective,1
peter,1
petrobras,2
petrofac,2
petrol,2
pfizer,1
pg,1
ph,1
pharma,7
pharmaceuticals,2
phase,3
phew,1
philip,1
philippines,1
phys,1
picked,3
pickers,2
picking,2
picks,5
pickup,2
pierrules,1
pile,2
pill,2
pinned,1
piper,4
pipleline,1
pips,2
pivot,4
pivotal,3
pizza,1
pkt,1
place,6
plan,14
plans,9
platform,2
play,14
player,2
players,2
plc,37
plcs,2
please,1
pledges,1
plnr,1
plug,2
plumber,2
plunge,6
plunging,2
plus,5
pm,4
pnc,2
po,1
poaches,6
point,14
points,4
poised,9
policy,2
pollution,1
pollux,1
poopoo,2
poor,2
poors,1
pop,15
poppin,1
popping,3
portland,1
pos,6
position,24
positions,2
positive,17
possibility,1
possible,9
possibly,1
post,6
postal,2
poste,1
posted,2
postions,1
posts,5
potentia,1
potential,21
potts,1
pound,2
pounded,2
pouring,2
powered,2
ppg,1
ppl,1
pragmatic,1
pre,2
predictions,1
prefer,1
prefriends,1
premarket,4
premier,2
premium,3
preparing,2
presents,1
press,1
pressure,7
pressures,2
pretty,8
previous,3
prgn,1
price,94
priced,1
pricelines,1
prices,7
pricey,1
pricier,1
pricing,1
pride,1
primark,1
primed,1
print,1
prints,1
private,2
prlb,1
probability,2
probable,1
probably,2
probe,3
problem,2
problems,2
process,1
product,2
production,3
products,1
professional,1
profi,1
profit,27
profitability,2
profitable,3
profits,16
program,4
programmatic,2
programs,2
progress,3
project,1
promises,1
promising,1
promotes,2
prompt,2
property,4
proposed,3
proposes,2
proprietary,2
prosecution,2
prospect,2
proven,2
providence,2
provider,1
proving,2
prudential,5
prudentials,2
pt,9
public,1
pull,4
pullback,2
pullbacktime,1
pulling,2
pulls,2
pump,1
punishing,1
purchase,2
purdy,1
pure,2
pursue,2
pursuit,3
push,6
pushing,3
put,17
puts,9
putting,2
pvt,1
pwc,1
pypl,2
qcom,4
qcor,3
qe,1
qihu,2
qnx,2
qqq,9
qtrs,1
qualcomm,2
quality,1
qualitytastiness,1
quarter,12
quarterly,6
quarters,1
quench,1
questcor,1
questioned,1
questions,2
quick,5
quickly,2
quite,1
quits,2
ra,1
race,2
racks,1
rad,2
radars,1
raid,4
raiguel,2
rail,2
raise,4
raised,3
raises,9
raising,4
rake,2
rallied,1
rallies,4
rally,15
rallying,2
randgold,1
range,6
ranging,2
ranjan,2
rapid,2
rapidly,1
rare,4
rate,2
rated,4
rates,4
ratewould,1
rating,22
ratings,10
ratingsnetwork,2
ratio,1
ray,2
rbc,1
rbi,1
rbs,16
rcon,1
rd,4
rdc,1
reach,2
reaches,1
read,1
ready,18
readytarget,1
real,5
realistic,2
really,3
reargument,2
reason,1
rebound,2
rebuf,1
rebuff,1
rebuffal,2
recall,24
recalling,7
recalls,18
recap,1
recaptured,1
receive,2
received,2
receives,9
recent,6
recommendation,2
record,10
recover,3
recovery,4
reczakaria,1
red,7
redhot,2
redtogreen,2
reduced,1
reed,1
reenter,3
refileaviva,1
refilehikma,1
refileupdate,1
regains,2
regular,1
regulation,2
regulator,8
regulators,1
regulatory,6
reinstate,2
reiterated,5
reiterates,4
reject,3
rejected,3
rejecting,2
rejection,2
rejects,2
rejoicing,4
related,1
relative,3
relatively,2
relentless,2
reliability,2
relief,1
reluctant,1
remain,7
remaining,2
remains,2
reminder,1
ren,1
renatta,1
renewal,2
renewed,1
renews,1
renn,1
replace,4
report,16
reported,2
reportedly,2
reporting,1
reports,13
repurchase,2
res,2
rescue,2
research,10
reserves,2
reshape,4
resilient,2
resist,1
resistance,36
reslilience,2
resolve,1
resolved,1
respiratory,2
rest,2
restructuring,4
results,13
resume,2
resumes,1
resuming,2
retail,7
retailers,1
retake,1
retest,2
retested,2
retirement,1
retracement,1
retreats,3
return,2
returns,1
retweet,1
reuters,1
rev,1
revenue,20
revenues,1
reversal,6
reversals,1
reversinglooks,1
reviews,2
revs,2
rewards,3
rg,2
ride,5
rig,3
right,20
rights,8
rimm,1
rio,4
ripe,2
riproaring,2
ris,2
rise,26
risers,2
rises,9
rising,2
risk,5
risks,2
rival,6
rivals,6
rnn,3
robbielolz,1
robot,1
rock,2
rocket,3
rogers,1
roiled,1
roll,2
rolling,3
rolls,1
rollsroyce,2
romosozumab,1
roof,2
room,2
rose,4
ross,1
rost,2
rough,1
rout,3
row,6
rowan,2
roy,2
royal,13
royalties,1
rptl,1
rptold,1
rs,1
rsa,3
rsh,1
rsi,22
rsol,1
rt,17
rules,1
ruling,1
rumor,7
rumors,4
rumours,4
run,19
runner,2
running,1
runs,3
runup,2
russ,1
russian,1
rut,1
rxii,1
ryanair,1
ryandetrick,1
ryder,2
ryl,1
sab,2
sabmiller,30
sabmillers,8
sabs,1
sachs,3
sad,1
safety,2
sage,1
said,8
sainsbury,4
sainsburys,4
sale,7
sales,94
saltwaternurse,1
samarco,2
sammy,1
san,1
sanctions,2
sandbagged,2
sandberg,2
sankyo,4
sanofi,6
santos,3
sap,1
saudi,2
save,4
savings,1
saw,2
say,1
saying,1
says,20
sbrcy,1
sbux,15
scaling,1
scan,2
scandal,1
scenario,1
schapiro,2
schroders,1
scientist,2
scottish,2
scottrade,1
scrap,2
scrappy,1
scraps,2
scty,1
sdlp,1
sdrl,1
sds,2
sea,1
seals,2
search,1
season,1
seat,10
seatbelt,1
seats,1
second,5
secto,1
sector,5
secure,5
securities,1
security,3
see,37
seeing,2
seeks,6
seems,6
seen,3
sees,14
sell,49
seller,2
sellers,2
selling,8
sellingshorting,1
selloff,2
sells,22
semiconductor,2
semis,2
send,1
sending,1
sensex,2
sent,2
sentiment,1
sep,1
sept,1
september,2
serco,1
server,2
service,3
services,3
set,17
setback,2
sets,3
setting,4
settle,2
settlement,4
settles,4
settling,2
setup,25
several,6
severe,1
severn,4
sfo,1
sgyp,1
shakes,2
shaping,2
share,70
shared,1
shareholder,2
shareholders,8
shares,42
sharestocknews,1
shareswill,1
shark,2
sharkbiotech,1
sharp,2
sheet,2
shell,14
shellbg,2
shells,3
sherlock,1
sheryl,2
shetland,2
shift,1
shifting,1
shifts,2
ship,4
shipments,2
shire,15
shires,4
sho,1
shock,1
shore,2
shorscaling,1
short,76
shortable,1
shortableat,1
shorting,4
shorts,28
shortterm,1
shot,3
shoulders,4
show,4
showing,4
shows,4
shs,1
shuts,2
side,3
sidelines,1
sideways,2
sierra,1
siga,1
sight,2
sightshort,2
sign,6
signa,1
signal,28
signaled,2
signaling,1
signals,5
significant,5
signs,4
silicon,2
silver,1
similar,1
simo,1
simply,2
sina,1
since,16
singapore,1
single,3
sink,3
sinking,2
sir,2
siri,2
siriusxm,1
sit,1
site,2
sits,2
sitting,1
size,2
skeoch,1
skeptical,4
skepticism,2
skf,1
skh,1
skids,1
skinned,2
sks,1
skx,1
sky,1
slammed,2
slams,3
slapped,2
slashes,4
slashing,2
slid,3
slide,3
slides,6
sliding,1
slight,2
slip,1
slips,1
slope,2
slow,3
slowe,2
slowing,4
slowly,6
slump,5
slumps,4
slv,2
slw,1
sma,8
small,17
smallcaps,2
smaller,3
smart,1
smartphone,2
smh,3
smi,2
smiths,1
sml,1
snap,3
snapback,1
sndk,1
snow,1
soar,1
soars,3
social,1
soda,1
soft,2
software,2
sold,6
sole,2
solid,12
solo,2
solution,2
solutions,1
someone,4
somewhat,1
sonc,1
soon,9
sooncheri,1
sophos,1
soullor,1
sounds,2
source,2
sources,2
sox,1
soybased,2
sp,2
spains,2
speaker,1
speaking,1
spear,1
special,2
speed,5
speedy,2
spencer,1
spending,1
spent,1
spike,2
spillrelated,2
spinning,2
spirits,3
sports,1
spot,1
sppibuilding,1
spread,3
spreads,2
springleaf,2
spx,2
spy,41
sql,2
squeeze,3
ss,2
ssripaas,1
ssys,1
st,3
stability,1
stabler,1
staff,2
stake,20
stakes,1
stalk,2
stalls,1
stalwarts,2
stamp,1
stanchart,4
stand,1
standard,18
stands,1
star,3
starbucks,9
stars,3
start,10
started,1
starting,7
starts,3
starwood,2
state,1
states,1
statoil,3
status,1
stay,2
staying,4
stays,1
steadies,3
steadily,2
steady,13
steam,2
steaming,2
steel,3
steep,2
stelios,1
stellar,1
step,5
steps,2
steve,1
stg,2
stifel,3
stiff,3
still,57
stk,1
sto,2
stoch,2
stochastic,6
stochastics,2
stock,43
stockdemons,1
stockmarket,2
stockoptionexpert,1
stocks,23
stocktrading,1
stocktwits,2
stole,1
stop,6
stopped,2
store,2
stores,6
story,3
straddle,1
strategic,4
strategies,1
strategy,10
strattonite,1
streak,1
streaming,1
streamlining,1
street,7
streetinsider,1
strength,6
stress,4
strip,2
strong,32
strongest,1
strongly,2
structure,3
struggle,2
studies,1
study,4
stuff,1
stumbled,1
stx,3
style,1
stz,1
subdued,2
submit,2
subscribers,2
success,3
successor,2
sudden,1
suddenly,1
sue,4
sued,4
sues,1
suffers,2
suisse,2
super,2
supermarket,1
supermarkets,1
supply,4
support,40
supported,2
supports,2
supreme,1
sure,2
surge,3
surges,8
surgical,1
surging,2
surprise,5
surprised,5
surprises,1
surprising,1
surveillance,2
suspect,2
suspend,2
suspended,2
suspends,2
suvs,11
swap,2
sweepers,1
sweet,1
swing,4
swings,3
swks,1
swy,1
symantec,2
symc,1
synergy,3
systems,5
systemss,1
table,2
tagrisso,2
tail,1
take,29
takeda,3
taken,1
takeover,27
takes,1
taking,7
talk,4
talking,2
talks,4
talktalk,3
tally,2
tang,1
tank,3
tanking,2
target,19
targeting,1
targets,4
taste,1
tata,1
tax,4
taylor,1
team,2
teams,2
tech,4
technical,15
technically,2
technicals,1
technik,1
technologies,2
technology,2
teflon,1
tell,1
tender,2
tension,2
tentative,1
term,15
terminal,2
tesco,35
tescos,1
tesla,22
teslas,1
test,14
testing,4
tests,2
teva,1
th,3
thank,1
thats,4
theacsman,1
therapy,1
thered,2
theres,1
thestreet,1
thetrainlinecom,1
thiam,2
thing,2
think,20
thinks,2
third,4
thirdrow,3
thirst,1
thisits,1
thmeh,1
though,5
thought,1
thoughts,1
thread,1
threat,4
threatening,1
three,2
threemonth,2
threeyear,2
thru,4
thursday,2
thursdays,1
ticker,1
ticket,1
ties,2
tieup,6
til,1
timberrrr,2
time,35
timely,1
times,4
timing,4
tinto,4
tips,4
tlt,1
tmtanalyst,1
tnh,1
toast,2
tobacco,5
today,60
todays,12
todaytomorrow,2
together,4
told,4
toll,2
tomhend,1
tomorrow,14
ton,1
tonight,1
took,5
top,12
topline,2
topping,1
toppy,2
tops,3
total,3
totalguru,1
totally,1
touch,3
tough,9
tournament,1
touting,1
towards,2
tower,2
towergates,2
toxic,1
traceyryniec,1
track,6
traction,2
trade,16
tradeideas,1
trader,7
traders,3
trades,2
trading,12
traditional,1
traffic,2
trailing,2
trails,1
transocean,1
transports,1
traps,2
travel,1
travis,1
treasurys,2
treat,1
treatment,3
trend,10
trending,3
trendline,6
trends,2
trent,4
triangle,9
trigger,2
triggers,3
trims,2
trip,2
tripadvisor,1
tripolibased,1
trlpc,1
trouble,6
trow,1
trumpets,1
trustee,2
trx,1
try,2
trying,4
tsco,1
tsla,65
tspt,1
tsrandall,1
ttt,1
tue,2
tuesday,1
tuition,2
tullow,2
tumble,2
tumbles,8
turmoil,2
turn,5
turnaround,4
turned,3
turning,4
turns,2
tvix,1
tweet,1
twitter,3
two,7
twofactor,2
twtr,9
txrh,1
tyc,1
type,1
types,1
typhoon,1
tza,2
tzoo,1
ubi,1
ubnt,1
ubs,1
ucb,1
udn,1
ugaz,1
uk,25
uks,7
ulta,1
umm,1
unchanged,1
underlying,6
underperform,2
underpins,1
understanding,2
undervalued,2
underwhelming,1
underwritten,2
unilever,3
unit,17
united,2
units,5
unless,2
unlikely,2
unspectacular,2
untrue,2
unture,2
unusual,1
unveil,2
unveils,2
unxl,1
update,29
updates,2
upgrade,9
upgraded,10
upgrades,9
upgrading,2
upholds,1
uplong,1
upon,1
upper,4
ups,6
upside,19
upstream,2
uptrend,6
upward,3
us,12
use,1
user,2
users,1
using,2
uso,2
usual,2
usually,1
utility,1
utsi,1
uup,3
uvxy,3
vale,1
valeant,4
validating,2
valuation,2
value,2
vegastrader,1
vehicles,4
venture,6
venue,2
verizon,2
version,1
versus,2
vertex,1
vetr,1
via,13
videostreaming,2
view,2
viewership,2
views,1
viiv,3
vips,1
vision,1
vivus,1
vix,1
vmarkets,1
vmw,1
vnet,1
vnoto,1
vol,8
volatile,3
volatility,8
volc,1
volume,24
voluntary,2
vote,3
vrtx,2
vs,1
vvus,2
vwap,4
vxx,4
vyvanse,2
vz,4
wac,2
wait,3
waiting,2
walden,2
wall,6
walter,1
want,8
wants,5
war,3
warn,2
warning,4
warren,1
washout,2
wasnt,2
watch,17
watching,6
watchlist,2
watco,1
water,2
wave,1
waves,2
way,12
wayyy,2
wdc,2
weak,18
weakening,2
weaker,2
weakest,4
weakness,3
wealth,3
wedge,2
wednesday,2
week,35
weeklies,1
weekly,14
weeks,9
weigh,1
weighing,2
weighs,2
weir,1
well,13
wells,8
went,6
wfm,1
wft,1
wgos,1
whats,3
whitbread,4
whos,1
wid,1
wilshire,2
wimpey,1
win,7
windows,2
winner,2
winners,2
wins,5
wipes,2
wish,1
withdraw,2
within,2
without,2
withstand,2
wittine,1
witty,1
wk,1
wkly,3
wks,1
wmb,1
wmt,3
wonderful,1
wont,5
wood,1
word,2
work,1
worker,2
working,6
works,2
worlds,1
worries,5
worse,2
worst,2
worth,4
worthless,1
would,14
wouldnt,5
wow,2
wpp,5
wrong,4
wti,1
wwg,1
wwwdailystockplayscom,2
wx,1
wyn,1
wynn,3
xbox,1
xlb,1
xle,1
xlf,3
xli,1
xmas,2
ya,4
yahoo,6
yahoofinance,2
yahoos,1
yang,1
yeah,2
year,27
years,4
yelp,2
yes,1
yesterday,10
yesterdaylooking,1
yesterdays,1
yet,9
yetwhen,1
yhoo,13
yielders,1
ymi,1
yndx,2
yoku,1
yomiuri,1
youd,1
yoy,1
yr,2
yrendthats,1
zagg,1
znga,4
zone,7
zs,6
zsl,1
zurich,1
